Body,Exam,Level,State,Year,Round,Institute,Branch,Category,Quota,Gender,OpeningRank,ClosingRank
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,M.I.T. MUZAFFARPUR,COMPUTER SC. & ENGINEERING,Female,,,25,206
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,M.I.T. MUZAFFARPUR,ELECTRICAL ENGINEERING,General,,,249,652
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,M.I.T. MUZAFFARPUR,ELECTRICAL ENGINEERING,Female,,,62,900
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,M.I.T. MUZAFFARPUR,ELECTRO & COMMUNICATION ENGINEERING,General,,,70,309
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,M.I.T. MUZAFFARPUR,ELECTRO & COMMUNICATION ENGINEERING,Female,,,378,720
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,M.I.T. MUZAFFARPUR,I.T.,General,,,42,112
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,M.I.T. MUZAFFARPUR,I.T.,Female,,,149,453
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,M.I.T. MUZAFFARPUR,MECHANICAL ENGINEERING,General,,,85,1173
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,M.I.T. MUZAFFARPUR,MECHANICAL ENGINEERING,Female,,,1175,2943
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,"NALANDA COLLEGE. OF ENGG,CHANDI",AERONAUTICAL ENGG,General,,,801,2873
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,"NALANDA COLLEGE. OF ENGG,CHANDI",AERONAUTICAL ENGG,Female,,,3721,5321
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,"NALANDA COLLEGE. OF ENGG,CHANDI",ARTIFICIAL INTELLIGENCE & MACHINE LEARNING,General,,,280,778
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,"NALANDA COLLEGE. OF ENGG,CHANDI",ARTIFICIAL INTELLIGENCE & MACHINE LEARNING,Female,,,1296,1992
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,"NALANDA COLLEGE. OF ENGG,CHANDI",CIVIL ENGINEERING,General,,,1039,2641
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,"NALANDA COLLEGE. OF ENGG,CHANDI",CIVIL ENGINEERING,Female,,,3353,6226
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,"NALANDA COLLEGE. OF ENGG,CHANDI",COMPUTER SC. & ENGINEERING,General,,,186,455
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,"NALANDA COLLEGE. OF ENGG,CHANDI",COMPUTER SC. & ENGINEERING,Female,,,460,815
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,"NALANDA COLLEGE. OF ENGG,CHANDI",ELECTRICAL & ELECTRONICS ENGINEERING,General,,,797,1543
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,"NALANDA COLLEGE. OF ENGG,CHANDI",ELECTRICAL & ELECTRONICS ENGINEERING,Female,,,1403,5059
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,"NALANDA COLLEGE. OF ENGG,CHANDI",MECHANICAL ENGINEERING,General,,,3097,4171
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,"NALANDA COLLEGE. OF ENGG,CHANDI",MECHANICAL ENGINEERING,Female,,,9875,11877
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,PURNEA COLLEGE OF ENGG.,CIVIL ENGINEERING,General,,,3614,5779
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,PURNEA COLLEGE OF ENGG.,CIVIL ENGINEERING,Female,,,6987,10983
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,PURNEA COLLEGE OF ENGG.,COMPUTER SC. & ENGINEERING,General,,,711,1735
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,PURNEA COLLEGE OF ENGG.,COMPUTER SC. & ENGINEERING,Female,,,2694,4338
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,PURNEA COLLEGE OF ENGG.,COMPUTER SCIENCE & ENGG (ARTIFICAL INTELLIGENCE),General,,,81,2859
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,PURNEA COLLEGE OF ENGG.,COMPUTER SCIENCE & ENGG (ARTIFICAL INTELLIGENCE),Female,,,3766,7041
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,PURNEA COLLEGE OF ENGG.,ELECTRICAL ENGINEERING,General,,,3777,5866
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,PURNEA COLLEGE OF ENGG.,ELECTRICAL ENGINEERING,Female,,,4760,10721
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,PURNEA COLLEGE OF ENGG.,ELECTRO & COMMUNICATION ENGINEERING,General,,,1222,4046
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,PURNEA COLLEGE OF ENGG.,ELECTRO & COMMUNICATION ENGINEERING,Female,,,5403,11221
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,PURNEA COLLEGE OF ENGG.,MECHANICAL ENGINEERING,General,,,5906,5906
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,PURNEA COLLEGE OF ENGG.,MECHATRONICS ENGG,General,,,4519,4519
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,R.R.D.C.E. BEGUSARAI,CHEMICAL ENGG,General,,,1609,1609
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,R.R.D.C.E. BEGUSARAI,CHEMICAL ENGG,Female,,,4908,6810
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,R.R.D.C.E. BEGUSARAI,CIVIL ENGINEERING,General,,,1842,4655
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,R.R.D.C.E. BEGUSARAI,CIVIL ENGINEERING,Female,,,7637,10215
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,R.R.D.C.E. BEGUSARAI,COMPUTER SC. & ENGINEERING,General,,,207,1333
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,R.R.D.C.E. BEGUSARAI,COMPUTER SC. & ENGINEERING,Female,,,2670,3557
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,R.R.D.C.E. BEGUSARAI,COMPUTER SCIENCE & ENGG (DATA SCIENCE),General,,,1056,1962
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,R.R.D.C.E. BEGUSARAI,COMPUTER SCIENCE & ENGG (DATA SCIENCE),Female,,,4096,5265
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,R.R.D.C.E. BEGUSARAI,ELECTRICAL & ELECTRONICS ENGINEERING,General,,,738,4001
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,R.R.D.C.E. BEGUSARAI,ELECTRICAL & ELECTRONICS ENGINEERING,Female,,,8217,11743
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,R.R.D.C.E. BEGUSARAI,MECHANICAL ENGINEERING,General,,,2154,4759
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,S.C.E SASARAM,CIVIL ENGINEERING,General,,,283,4929
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,S.C.E SASARAM,CIVIL ENGINEERING,Female,,,6053,10285
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,S.C.E SASARAM,COMPUTER SC. & ENGINEERING,General,,,802,1760
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,S.C.E SASARAM,COMPUTER SC. & ENGINEERING,Female,,,1435,2765
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,S.C.E SASARAM,ELECTRICAL & ELECTRONICS ENGINEERING,General,,,2282,5577
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,S.C.E SASARAM,ELECTRICAL & ELECTRONICS ENGINEERING,Female,,,6686,11595
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,S.C.E SASARAM,ELECTRONICS ENGG. (VLSI DESIGN & TECHNOLOGY),General,,,2069,4964
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,S.C.E SASARAM,ELECTRONICS ENGG. (VLSI DESIGN & TECHNOLOGY),Female,,,6031,10888
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,S.C.E SASARAM,MECHANICAL ENGINEERING,General,,,5999,6029
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,S.C.E SASARAM,MECHANICAL ENGINEERING,Female,,,10093,11010
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,S.C.E SASARAM,MINING ENGG,General,,,2445,5968
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,S.G.I.D.T. PATNA,DAIRY TECH (OPEN),General,,,838,6130
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,S.G.I.D.T. PATNA,DAIRY TECH SELF FINANCE,General,,,10130,10703
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,S.I.T. SITAMARHI,CIVIL ENGG WITH COMPUTER APPLICATION,General,,,4442,6055
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,S.I.T. SITAMARHI,CIVIL ENGG WITH COMPUTER APPLICATION,Female,,,6027,6027
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,S.I.T. SITAMARHI,CIVIL ENGINEERING,General,,,4017,5582
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,S.I.T. SITAMARHI,CIVIL ENGINEERING,Female,,,8507,11753
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,S.I.T. SITAMARHI,COMPUTER SC. & ENGINEERING,General,,,468,1592
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,S.I.T. SITAMARHI,COMPUTER SC. & ENGINEERING,Female,,,1500,3938
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,S.I.T. SITAMARHI,"COMPUTER SCIENCE & ENGG (ARTIFICAL INTELLIGENCE &
MACHINE LEARNING)",General,,,1678,2280
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,S.I.T. SITAMARHI,"COMPUTER SCIENCE & ENGG (ARTIFICAL INTELLIGENCE &
MACHINE LEARNING)",Female,,,255,5109
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,S.I.T. SITAMARHI,ELECTRICAL ENGINEERING,General,,,2432,5559
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,S.I.T. SITAMARHI,ELECTRICAL ENGINEERING,Female,,,6431,11829
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,S.I.T. SITAMARHI,MECHANICAL ENGINEERING,Female,,,9469,9469
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,SAHARSA COLLEGE OF ENGG.,CIVIL ENGINEERING,General,,,2775,5698
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,SAHARSA COLLEGE OF ENGG.,CIVIL ENGINEERING,Female,,,170,11285
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,SAHARSA COLLEGE OF ENGG.,COMPUTER SC. & ENGINEERING,General,,,651,2169
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,SAHARSA COLLEGE OF ENGG.,COMPUTER SC. & ENGINEERING,Female,,,945,4145
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,SAHARSA COLLEGE OF ENGG.,COMPUTER SCIENCE & ENGG (DATA SCIENCE),General,,,2736,3609
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,SAHARSA COLLEGE OF ENGG.,COMPUTER SCIENCE & ENGG (DATA SCIENCE),Female,,,5567,8375
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,SAHARSA COLLEGE OF ENGG.,ELECTRICAL ENGINEERING,General,,,3914,5955
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,SAHARSA COLLEGE OF ENGG.,ELECTRICAL ENGINEERING,Female,,,12041,12041
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,SAHARSA COLLEGE OF ENGG.,ELECTRO & COMMUNICATION ENGINEERING,General,,,5304,6051
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,SAHARSA COLLEGE OF ENGG.,ELECTRO & COMMUNICATION ENGINEERING,Female,,,6875,12296
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,SAHARSA COLLEGE OF ENGG.,MECHANICAL ENGINEERING,General,,,5220,5220
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,"SHRI PHANISHWAR NATH RENU ENGG. COLLEGE, ARAR",CIAOMPUTER SC. & ENGINEERING,General,,,2370,4619
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,"SHRI PHANISHWAR NATH RENU ENGG. COLLEGE, ARAR",CIAOMPUTER SC. & ENGINEERING,Female,,,5890,9568
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,"SUPAUL ENGG. COLLEGE, SUPAUL",CIVIL ENGINEERING,General,,,4186,5781
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,"SUPAUL ENGG. COLLEGE, SUPAUL",CIVIL ENGINEERING,Female,,,5375,11771
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,"SUPAUL ENGG. COLLEGE, SUPAUL",COMPUTER SC. & ENGINEERING,General,,,319,2292
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,"SUPAUL ENGG. COLLEGE, SUPAUL",COMPUTER SC. & ENGINEERING,Female,,,4428,5236
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,"SUPAUL ENGG. COLLEGE, SUPAUL",COMPUTER SCIENCE & ENGG (ARTIFICAL INTELLIGENCE),General,,,1547,3592
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,"SUPAUL ENGG. COLLEGE, SUPAUL",COMPUTER SCIENCE & ENGG (ARTIFICAL INTELLIGENCE),Female,,,5597,8791
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,"SUPAUL ENGG. COLLEGE, SUPAUL",ELECTRO & COMMUNICATION ENGINEERING,General,,,4443,5899
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,"SUPAUL ENGG. COLLEGE, SUPAUL",ELECTRO & COMMUNICATION ENGINEERING,Female,,,8454,11600
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,"SUPAUL ENGG. COLLEGE, SUPAUL",MECHANICAL ENGINEERING,General,,,5928,5928
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,B.C.E. BAKHTIYARPUR,CIVIL ENGINEERING,General,,,1981,1981
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,B.C.E. BAKHTIYARPUR,COMPUTER SC. & ENGINEERING,General,,,179,179
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,B.C.E. BAKHTIYARPUR,COMPUTER SCIENCE & ENGG (INTERNET OF THINGS),General,,,591,591
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,B.C.E. BAKHTIYARPUR,COMPUTER SCIENCE & ENGG (INTERNET OF THINGS),Female,,,1348,1348
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,B.C.E. BAKHTIYARPUR,ELECTRICAL & ELECTRONICS ENGINEERING,General,,,1081,1081
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,B.C.E. BAKHTIYARPUR,ELECTRICAL & ELECTRONICS ENGINEERING,Female,,,2941,2941
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,B.C.E. BAKHTIYARPUR,FIRE TECHNOLOGY & SAFETY,General,,,6447,6447
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,B.C.E. BAKHTIYARPUR,MECHANICAL ENGINEERING,General,,,2947,2947
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,B.C.E. BAKHTIYARPUR,MECHANICAL ENGINEERING,Female,,,9079,9079
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,B.C.E. BHAGALPUR,CIVIL ENGINEERING,General,,,1242,1251
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,B.C.E. BHAGALPUR,CIVIL ENGINEERING,Female,,,3029,3029
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,B.C.E. BHAGALPUR,COMPUTER SC. & ENGINEERING,General,,,74,74
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,B.C.E. BHAGALPUR,ELECTRICAL ENGINEERING,General,,,804,804
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,B.C.E. BHAGALPUR,ELECTRO & COMMUNICATION ENGINEERING,General,,,415,415
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,B.C.E. BHAGALPUR,ELECTRO & COMMUNICATION ENGINEERING,Female,,,1372,1372
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,B.C.E. BHAGALPUR,MECHANICAL ENGINEERING,General,,,1606,1606
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,B.C.E. BHAGALPUR,MECHANICAL ENGINEERING,Female,,,4553,4553
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,B.P.M.C.E. MADHEPURA,3-D ANIMATION & GRAPHICS,General,,,4910,4910
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,B.P.M.C.E. MADHEPURA,3-D ANIMATION & GRAPHICS,Female,,,12542,12542
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,B.P.M.C.E. MADHEPURA,CIVIL ENGINEERING,General,,,5975,5975
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,B.P.M.C.E. MADHEPURA,CIVIL ENGINEERING,Female,,,11400,11400
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,B.P.M.C.E. MADHEPURA,COMPUTER SC. & ENGINEERING,General,,,1605,1605
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,B.P.M.C.E. MADHEPURA,"COMPUTER SCIENCE & ENGG (ARTIFICAL INTELLIGENCE &
MACHINE LEARNING)",General,,,2547,2547
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,B.P.M.C.E. MADHEPURA,ELECTRICAL & ELECTRONICS ENGINEERING,General,,,5116,5116
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,D.C.E. DARBHANGA,CIVIL ENGINEERING,General,,,3231,3231
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,D.C.E. DARBHANGA,CIVIL ENGINEERING,Female,,,6953,6953
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,D.C.E. DARBHANGA,COMPUTER SC. & ENGINEERING,General,,,532,532
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,D.C.E. DARBHANGA,COMPUTER SCIENCE & ENGG (CYBER SECURITY),General,,,854,854
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,D.C.E. DARBHANGA,COMPUTER SCIENCE & ENGG (CYBER SECURITY),Female,,,2228,2228
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,D.C.E. DARBHANGA,ELECTRICAL & ELECTRONICS ENGINEERING,General,,,2056,2056
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,D.C.E. DARBHANGA,FIRE TECHNOLOGY & SAFETY,General,,,6345,6345
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,D.C.E. DARBHANGA,MECHANICAL ENGINEERING,General,,,4899,4899
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,G.C.E. GAYA,CIVIL ENGINEERING,General,,,2322,2322
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,G.C.E. GAYA,CIVIL ENGINEERING,Female,,,5392,5392
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,G.C.E. GAYA,COMPUTER SC. & ENGINEERING,General,,,399,405
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,G.C.E. GAYA,ELECTRICAL & ELECTRONICS ENGINEERING,General,,,1483,1483
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,G.C.E. GAYA,ELECTRICAL & ELECTRONICS ENGINEERING,Female,,,3762,3762
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,G.C.E. GAYA,MECHANICAL ENGINEERING,General,,,3517,3517
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,GOVT ENGG COLLEGE W. CHAMPARAN,CIVIL ENGINEERING,General,,,6382,6382
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,GOVT ENGG COLLEGE W. CHAMPARAN,COMPUTER SC. & ENGINEERING,General,,,2462,2462
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,GOVT ENGG COLLEGE W. CHAMPARAN,COMPUTER SC. & ENGINEERING,Female,,,5871,5871
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,GOVT ENGG COLLEGE W. CHAMPARAN,COMPUTER SCIENCE & ENGG (CYBER SECURITY),General,,,4880,4880
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,GOVT ENGG. COLLEGE SHEOHAR,CIVIL ENGG WITH COMPUTER APPLICATION,General,,,6167,6167
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,GOVT ENGG. COLLEGE SHEOHAR,COMPUTER SCIENCE & ENGG (DATA SCIENCE),General,,,5464,5464
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,GOVT ENGG. COLLEGE SHEOHAR,COMPUTER SCIENCE & ENGG (DATA SCIENCE),Female,,,10902,10902
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,GOVT ENGG. COLLEGE SHEOHAR,ELECTRO & COMMUNICATION ENGINEERING,General,,,6201,6201
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,GOVT. ENGG. COLLEGE OF LAKHISARAI,COMPUTER SCIENCE & ENGG (ARTIFICAL INTELLIGENCE),General,,,5766,5766
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,GOVT. ENGG. COLLEGE OF LAKHISARAI,COMPUTER SCIENCE & ENGG (ARTIFICAL INTELLIGENCE),Female,,,11856,11856
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,GOVT. ENGG. COLLEGE OF LAKHISARAI,COMPUTER SCIENCE & ENGG (DATA SCIENCE),General,,,6297,6297
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,GOVT. ENGG. COLLEGE OF SAMASTIPUR,CIVIL ENGINEERING,General,,,6238,6238
Bihar Combined Entrance Competitive Examination Board,Bihar Engineering Entrance Examination,UG,Bihar,2024,,GOVT. ENGG. COLLEGE OF SAMASTIPUR,"COMPUTER SCIENCE & ENGG (ARTIFICAL INTELLIGENCE &
MACHINE LEARNING)",General,,,3459,3459
