Body,Exam,Level,State,Year,Round,Institute,Branch,Category,Quota,Gender,OpeningRank,ClosingRank
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"008-Govt.Ramchandra Khitan Polytechnic College,
Jaipur",Computer Sc. & Engg.(GAS),OBC,,Male,,294
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"095-Govt. Polytechnic College, Baran",Civil(GAS),OBC,,Male,,5091
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"006-Govt. Polytechnic College, Bikaner",Civil(GAS),SC,,Female,,1348
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"004-Govt. Polytechnic College, Barmer",Mechanical(GAS),OBC,,Female,,4052
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"009-Govt. Polytechnic College, Jodhpur",Civil(GAS),ST,,Female,,798
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"001-Govt. Polytechnic College, Ajmer",Electrical(GAS),OBC,,Female,,402
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"118822--GGoovvtt.. PPoollyytteecchhnniicc CCoolllleeggee,, KKaarraauullii",MMeecchhaanniiccaall((GGAASS)),GGeenneerraall,,FFeemmaallee,,22221188
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"025-Govt. Polytechnic College, Sikar",Mechatronics(GAS),OBC,,Male,,3641
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"012-Birla Technical Training Institute, Near Ceeri
Gate, Pilani, Jhunjhunu",Computer Sc. & Engg.,OBC,,Male,,421
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"023-Govt. Polytechnic College, Neemrana, Alwar",Electronics(GAS),OBC,,Male,,566
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"012-Birla Technical Training Institute, Near Ceeri
Gate, Pilani, Jhunjhunu",Electrical,General,,Male,,5219
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"009-Govt. Polytechnic College, Jodhpur",Mechanical(GAS),MBC,,Male,,2938
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"002233--GGoovvtt.. PPoollyytteecchhnniicc CCoolllleeggee,, NNeeeemmrraannaa,, AAllwwaarr",MMeecchhaattrroonniiccss((GGAASS)),OOBBCC,,MMaallee,,33229922
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"097-Govt. Polytechnic College, Dholpur",Electrical(GAS),OBC,,Male,,360
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"009-Govt. Polytechnic College, Jodhpur",Civil(GAS),SC,,Male,,4361
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"229-Shri Bhawani Niketan Polytechnic, Sh. Bhawani
Niketan Shiksha Samiti Campus, Maharaoshekha
circle,near chomu pulia, Jaipur",Mechanical,General,,Male,,907
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"048-Rajesh pilot Govt.polytechnic college, Dausa",Electronics(GAS),OBC,,Male,,5192
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"006-Govt. Polytechnic College, Bikaner",Civil(GAS),General,,Male,,3537
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"000099--GGoovvtt.. PPoollyytteecchhnniicc CCoolllleeggee,, JJooddhhppuurr",EElleeccttrriiccaall((GGAASS)),GGeenneerraall,,MMaallee,,553355
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"000099--GGoovvtt.. PPoollyytteecchhnniicc CCoolllleeggee,, JJooddhhppuurr",CCoommppuutteerr SScc.. && EEnngggg..((GGAASS)),SSCC,,MMaallee,,44664455
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"009-Govt. Polytechnic College, Jodhpur",Electrical(GAS),OBC,,Male,,1372
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"002-Govt. Polytechnic College, Alwar",Electrical(GAS),OBC,,Male,,152
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"025-Govt. Polytechnic College, Sikar",Electronics(GAS),OBC,,Male,,882
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"012-Birla Technical Training Institute, Near Ceeri
Gate, Pilani, Jhunjhunu",Electrical,General,,Male,,974
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"244-Government Polytechnic College,Uchchain
(Camp Bhratapur)",Renewable Energy(GAS),SC,,Male,,1058
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"005-Sh. Gokul Verma Govt. Polytechnic College,
Bharatpur",Civil(GAS),OBC,,Male,,1377
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"005-Sh. Gokul Verma Govt. Polytechnic College,
Bharatpur",Mechanical(GAS),SC,,Male,,3285
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"238-Govt. Polytechnic College, Kelwara (Baran)",Mechanical(GAS),SC,,Male,,4737
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"236-Govt. Polytechnic College, Udaipur",Mechanical(GAS),OBC,,Male,,1871
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"022-Govt. Polytechnic College, Jhalawar",Electrical(GAS),General,,Male,,3475
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"007-Govt. Polytechnic College, Chittorgarh",Electrical(GAS),OBC,,Male,,285
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"095-Govt. Polytechnic College, Baran",Civil(GAS),OBC,,Male,,5108
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"010-Govt. Polytechnic College, Kota",Instrumentation(GAS),SC,,Male,,963
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"000011--GGoovvtt.. PPoollyytteecchhnniicc CCoolllleeggee,, AAjjmmeerr",EElleeccttrroonniiccss((GGAASS)),OOBBCC,,MMaallee,,22330022
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"001-Govt. Polytechnic College, Ajmer",Civil(GAS),OBC,,Female,,1876
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"001-Govt. Polytechnic College, Ajmer",Civil(I Shift),OBC,,Male,,3269
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"098-Govt. Polytechnic College, Jaisalmer",Electrical(GAS),OBC,,Male,,4274
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"025-Govt. Polytechnic College, Sikar",Mechanical(GAS),General,,Male,,4073
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"096-Govt. Polytechnic College, Dungarpur",Mechanical(GAS),ST,,Male,,2946
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"048-Rajesh pilot Govt.polytechnic college, Dausa",Civil(GAS),SC,,Female,,2644
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"118844--GGoovvtt.. PPoollyytteecchhnniicc CCoolllleeggee,, JJhhuunnjjhhuunnuu",EElleeccttrriiccaall((GGAASS)),OOBBCC,,MMaallee,,44881133
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"015-Ch. Maloo Ram Bhambhu Govt. Poly. College,
Sriganganagar",Civil(GAS),General,,Male,,4051
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"048-Rajesh pilot Govt.polytechnic college, Dausa",Electrical(GAS),General,,Male,,2051
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"238-Govt. Polytechnic College, Kelwara (Baran)",Mechanical(GAS),General,,Male,,4809
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"009-Govt. Polytechnic College, Jodhpur",Civil(I Shift),OBC,,Male,,2434
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"008-Govt.Ramchandra Khitan Polytechnic College,
Jaipur",Electronics(GAS),OBC,,Male,,2633
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"009-Govt. Polytechnic College, Jodhpur",Civil(GAS),General,,Male,,55
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"118855--GGoovvtt.. PPoollyytteecchhnniicc CCoolllleeggee,, BBhhiillwwaarraa",EElleeccttrriiccaall((GGAASS)),GGeenneerraall,,MMaallee,,44667711
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"002-Govt. Polytechnic College, Alwar",Civil(GAS),OBC,,Female,,718
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"018-Vidya Bhawan Polytechnic, Udaipur",Civil,OBC,,Male,,1104
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"049-Govt. Polytechnic College, Nagaur",Mechanical(GAS),General,,Male,,2815
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"244-Government Polytechnic College,Uchchain
(Camp Bhratapur)","Cyber forensics & information
security(GAS)",OBC,,Male,,4429
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"002-Govt. Polytechnic College, Alwar",Electronics(GAS),SC,,Female,,4468
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"008-Govt.Ramchandra Khitan Polytechnic College,
Jaipur",Mechanical(GAS),General,,Female,,3163
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"006-Govt. Polytechnic College, Bikaner",Civil(GAS),General,,Female,,365
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"096-Govt. Polytechnic College, Dungarpur",Computer Sc. & Engg.(GAS),ST,,Female,,3651
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"001-Govt. Polytechnic College, Ajmer",Electrical(GAS),OBC,,Female,,1810
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"010-Govt. Polytechnic College, Kota",Civil(GAS),SC,,Male,,839
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"048-Rajesh pilot Govt.polytechnic college, Dausa",Electrical(GAS),SC,,Male,,3666
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"022-Govt. Polytechnic College, Jhalawar",Electrical(GAS),SC,,Male,,2824
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"009-Govt. Polytechnic College, Jodhpur",Electronics(GAS),OBC,,Male,,4971
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"005-Sh. Gokul Verma Govt. Polytechnic College,
Bharatpur",Mechanical(GAS),OBC,,Male,,29
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"000044--GGoovvtt.. PPoollyytteecchhnniicc CCoolllleeggee,, BBaarrmmeerr",CChheemmiiccaall((GGAASS)),SSTT,,MMaallee,,22225555
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"010-Govt. Polytechnic College, Kota",Chemical(GAS),OBC,,Male,,51
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"001-Govt. Polytechnic College, Ajmer",Electrical(GAS),SC,,Male,,700
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"012-Birla Technical Training Institute, Near Ceeri
Gate, Pilani, Jhunjhunu",Electrical,SC,,Male,,4651
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"022-Govt. Polytechnic College, Jhalawar",Computer Sc. & Engg.(GAS),OBC,,Male,,3797
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"181-Govt. Polytechnic College, Bundi",Mechanical(GAS),OBC,,Male,,2030
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"022-Govt. Polytechnic College, Jhalawar",Mechanical (Automobile)(GAS),OBC,,Male,,5382
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"009-Govt. Polytechnic College, Jodhpur",Civil(GAS),SC,,Male,,4347
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"117-Govt. Polytechnic College, Hanumangarh",Mechanical(GAS),OBC,,Male,,2842
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"002-Govt. Polytechnic College, Alwar",Mechanical(GAS),OBC,,Male,,578
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"010-Govt. Polytechnic College, Kota",Electronics(GAS),OBC,,Male,,891
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"008-Govt.Ramchandra Khitan Polytechnic College,
Jaipur",Mechanical(GAS),General,,Male,,1331
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"009-Govt. Polytechnic College, Jodhpur",Civil(GAS),OBC,,Male,,1608
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"008-Govt.Ramchandra Khitan Polytechnic College,
Jaipur",Civil(GAS),General,,Male,,4255
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"001-Govt. Polytechnic College, Ajmer",Mechanical(GAS),OBC,,Male,,1786
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"241-Govt. Polytechnic College, Mandore (Camp:
GPC, Jodhpur)","Cyber forensics & information
security(GAS)",OBC,,Male,,3143
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"010-Govt. Polytechnic College, Kota",Chemical(GAS),SC,,Male,,79
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"001-Govt. Polytechnic College, Ajmer",Instrumentation(GAS),SC,,Male,,3326
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"001188--VViiddyyaa BBhhaawwaann PPoollyytteecchhnniicc,, UUddaaiippuurr",EElleeccttrroonniiccss,GGeenneerraall,,MMaallee,,44664400
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"024-Govt. Polytechnic College, Rajsamand",Computer Sc. & Engg.(GAS),General,,Male,,2566
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"001-Govt. Polytechnic College, Ajmer",Instrumentation(GAS),SC,,Male,,4074
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"016-Sh. Gokul Bhai Bhatt Govt. Polytechnic College,
Sirohi",Electrical(GAS),General,,Male,,3328
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"018-Vidya Bhawan Polytechnic, Udaipur",Civil,General,,Male,,5003
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"117-Govt. Polytechnic College, Hanumangarh",Electrical(GAS),General,,Male,,5591
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"097-Govt. Polytechnic College, Dholpur",Electrical(GAS),OBC,,Male,,3929
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"048-Rajesh pilot Govt.polytechnic college, Dausa",Electrical(GAS),OBC,,Male,,1849
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"002-Govt. Polytechnic College, Alwar",Electrical(GAS),General,,Male,,272
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"096-Govt. Polytechnic College, Dungarpur",Civil(GAS),ST,,Male,,4842
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"018-Vidya Bhawan Polytechnic, Udaipur",Electrical,General,,Male,,1586
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"117-Govt. Polytechnic College, Hanumangarh",Electrical(GAS),General,,Female,,5201
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"018-Vidya Bhawan Polytechnic, Udaipur",Electronics,SC,,Male,,3365
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"018-Vidya Bhawan Polytechnic, Udaipur",Electrical,ST,,Male,,4412
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"009-Govt. Polytechnic College, Jodhpur",Electrical(GAS),ST,,Male,,3805
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"018-Vidya Bhawan Polytechnic, Udaipur",Information Technology,General,,Male,,1454
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"236-Govt. Polytechnic College, Udaipur",Electrical(GAS),General,,Female,,1789
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"001166--SShh.. GGookkuull BBhhaaii BBhhaatttt GGoovvtt.. PPoollyytteecchhnniicc CCoolllleeggee,,
SSiirroohhii",CCoommppuutteerr SScc.. && EEnngggg..((GGAASS)),OOBBCC,,FFeemmaallee,,22555599
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"185-Govt. Polytechnic College, Bhilwara",Electrical(GAS),General,,Male,,5075
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"016-Sh. Gokul Bhai Bhatt Govt. Polytechnic College,
Sirohi",Electrical(GAS),General,,Male,,3556
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"009-Govt. Polytechnic College, Jodhpur",Civil(I Shift),General,,Male,,4655
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"181-Govt. Polytechnic College, Bundi",Civil(GAS),OBC,,Male,,3565
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"181-Govt. Polytechnic College, Bundi",Electronics(GAS),General,,Male,,132
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"009-Govt. Polytechnic College, Jodhpur",Electronics (Fibre Optics)(GAS),General,,Male,,3822
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"002233--GGoovvtt.. PPoollyytteecchhnniicc CCoolllleeggee,, NNeeeemmrraannaa,, AAllwwaarr",MMeecchhaattrroonniiccss((GGAASS)),OOBBCC,,MMaallee,,22442211
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"008-Govt.Ramchandra Khitan Polytechnic College,
Jaipur",Computer Sc. & Engg.(GAS),OBC,,Male,,1102
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"001-Govt. Polytechnic College, Ajmer",Civil(I Shift),OBC,,Male,,5275
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"095-Govt. Polytechnic College, Baran",Mechanical(GAS),OBC,,Male,,2158
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"095-Govt. Polytechnic College, Baran",Electrical(GAS),OBC,,Male,,3264
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"003-Govt. Polytechnic College, Banswara",Civil(GAS),General,,Male,,2489
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"001100--GGoovvtt.. PPoollyytteecchhnniicc CCoolllleeggee,, KKoottaa",EElleeccttrroonniiccss((GGAASS)),GGeenneerraall,,MMaallee,,22449900
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"185-Govt. Polytechnic College, Bhilwara",Mining Engineering(GAS),OBC,,Male,,5199
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"008-Govt.Ramchandra Khitan Polytechnic College,
Jaipur",ARCHITECTURE (C)(GAS),OBC,,Male,,4569
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"049-Govt. Polytechnic College, Nagaur",Civil(GAS),General,,Male,,3726
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"180-Govt. Polytechnic College, Tonk",Electrical(GAS),General,,Male,,4687
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"009-Govt. Polytechnic College, Jodhpur",Computer Sc. & Engg.(GAS),OBC,,Male,,375
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"009-Govt. Polytechnic College, Jodhpur",Electronics(GAS),General,,Male,,1350
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"001-Govt. Polytechnic College, Ajmer",Electronics(GAS),OBC,,Male,,1141
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"021-Govt. Polytechnic College, Churu",Computer Sc. & Engg.(GAS),OBC,,Male,,596
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"012-Birla Technical Training Institute, Near Ceeri
Gate, Pilani, Jhunjhunu",Electrical,General,,Male,,768
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"001-Govt. Polytechnic College, Ajmer",Mechanical (Automobile)(GAS),OBC,,Male,,1395
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"002-Govt. Polytechnic College, Alwar",Civil(GAS),OBC,,Male,,411
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"018-Vidya Bhawan Polytechnic, Udaipur",Computer Sc. & Engg.,General,,Male,,1284
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"236-Govt. Polytechnic College, Udaipur",Civil(GAS),General,,Male,,3262
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"025-Govt. Polytechnic College, Sikar",Mechanical(GAS),OBC,,Male,,2340
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"004-Govt. Polytechnic College, Barmer",Mechanical(GAS),OBC,,Male,,1170
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"001188--VViiddyyaa BBhhaawwaann PPoollyytteecchhnniicc,, UUddaaiippuurr",EElleeccttrriiccaall,GGeenneerraall,,MMaallee,,11440055
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"018-Vidya Bhawan Polytechnic, Udaipur",Computer Sc. & Engg.,General,,Male,,719
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"009-Govt. Polytechnic College, Jodhpur",Electronics(GAS),General,,Male,,4902
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"236-Govt. Polytechnic College, Udaipur",Mechanical(GAS),General,,Male,,4018
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"009-Govt. Polytechnic College, Jodhpur",Civil(GAS),General,,Male,,834
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"049-Govt. Polytechnic College, Nagaur",Mechanical(GAS),General,,Male,,5042
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"006-Govt. Polytechnic College, Bikaner",Civil(GAS),General,,Male,,5252
"Board of Technical Education, Rajasthan",Rajasthan Polytechnic Entrance Examination,Diploma,Rajasthan,2024,,"000066--GGoovvtt.. PPoollyytteecchhnniicc CCoolllleeggee,, BBiikkaanneerr",MMeecchhaanniiccaall((GGAASS)),GGeenneerraall,,MMaallee,,33229988
